Site,StationCode,DateSampled,ActivityType,ComponentShort,ComponentLong,Result,Remark,Units,MDL,PQL,MRL,Dilution,DateReceived,DateAnalyzed,TestComments,AnalysisMethod,Lab ID,Lab Accreditation Authority,Laboratory,RQ#,EnteredBy,EnteredOn,CheckedBy,CheckedOn
Pellicer Creek,gtmpcnut2.5,4/2/2019 19:45,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",6.3, ,ug/L,0.9,2.7,,,4/4/2019 10:20,4/17/2019 14:45,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.5,4/2/2019 19:45,SAMPLE,CHLSUITE-W,Phaeophytin-a,2.2,I,ug/L,1.4,4,,,4/4/2019 10:20,4/17/2019 14:45,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-NO2-F,Nitrite-N,0.002,U,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/4/2019 12:24, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-NO3-F,Nitrate-N,0.004,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:24, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-PO4-F,O-Phosphate-P,0.016, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:24, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,39,BQ,cfu/100 mL,2,2,,,4/4/2019 10:20,4/5/2019 13:48,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-TSS,TSS,16, ,mg/L,3,10,,,4/4/2019 10:20,4/8/2019 17:04,Batch relative percent difference is unavailable because of low analyte concentration in the QC sample.,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-DOC,Organic Carbon,6.2, ,mg C/L,1,2,,,4/4/2019 10:20,4/9/2019 4:55, ,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PELLICER CREEK,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.005,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/11/2019 11:43, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.49, ,mg N/L,0.16,0.4,,,4/4/2019 10:20,4/12/2019 9:21, ,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-NH3-F,Ammonia-N,0.009, ,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/12/2019 10:42, ,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,W-S-A-TP,Total-P,0.055, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/12/2019 17:40, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",5.3, ,ug/L,1.5,4.7,,,4/4/2019 10:20,4/17/2019 14:45,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",6.9, ,ug/L,1.1,3.3,,,4/4/2019 10:20,4/17/2019 14:45,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.6,4/2/2019 22:15,SAMPLE,CHLSUITE-W,Phaeophytin-a,2.5,I,ug/L,1.6,5,,,4/4/2019 10:20,4/17/2019 14:45,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-NO2-F,Nitrite-N,0.002,U,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/4/2019 12:25, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-NO3-F,Nitrate-N,0.007,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:25, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-PO4-F,O-Phosphate-P,0.016, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:25, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,33,BQ,cfu/100 mL,2,2,,,4/4/2019 10:20,4/5/2019 16:04,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-TSS,TSS,10, ,mg/L,3,10,,,4/4/2019 10:20,4/8/2019 17:04, ,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-DOC,Organic Carbon,6.1, ,mg C/L,1,2,,,4/4/2019 10:20,4/9/2019 5:07, ,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-NH3-F,Ammonia-N,0.005,I,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/10/2019 11:02, ,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PELLICER CREEK,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.007,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/11/2019 13:13, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.39,I,mg N/L,0.16,0.4,,,4/4/2019 10:20,4/12/2019 11:03, ,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,W-S-A-TP,Total-P,0.055, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/12/2019 17:41, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",4.4, ,ug/L,1.4,4.2,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",5.3, ,ug/L,1,3,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.7,4/3/2019 0:45,SAMPLE,CHLSUITE-W,Phaeophytin-a,1.5,U,ug/L,1.5,4.5,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-NO2-F,Nitrite-N,0.002,U,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/4/2019 12:26, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-NO3-F,Nitrate-N,0.004,U,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:26, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-PO4-F,O-Phosphate-P,0.018, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:30, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,56,JQ,cfu/100 mL,2,2,,,4/4/2019 10:20,4/5/2019 16:04,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range. See Non-Conformance Report #7618.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-TSS,TSS,12, ,mg/L,3,10,,,4/4/2019 10:20,4/8/2019 17:04, ,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-DOC,Organic Carbon,8.2, ,mg C/L,1,2,,,4/4/2019 10:20,4/9/2019 5:19, ,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-NH3-F,Ammonia-N,0.005, ,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/10/2019 11:03, ,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PELLICER CREEK,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.005,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/11/2019 13:14, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.44, ,mg N/L,0.16,0.4,,,4/4/2019 10:20,4/12/2019 11:05, ,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,W-S-A-TP,Total-P,0.051, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/12/2019 17:59, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",4.2,I,ug/L,1.5,4.7,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",5.6, ,ug/L,1.1,3.3,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.8,4/3/2019 3:15,SAMPLE,CHLSUITE-W,Phaeophytin-a,2,I,ug/L,1.6,5,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-NO2-F,Nitrite-N,0.002,U,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/4/2019 12:26, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-NO3-F,Nitrate-N,0.006,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:26, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-PO4-F,O-Phosphate-P,0.022, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:31, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,74,Q,cfu/100 mL,2,2,,,4/4/2019 10:20,4/5/2019 16:04,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-TSS,TSS,7,I,mg/L,3,10,,,4/4/2019 10:20,4/8/2019 17:04, ,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-DOC,Organic Carbon,9, ,mg C/L,1,2,,,4/4/2019 10:20,4/9/2019 5:43, ,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-NH3-F,Ammonia-N,0.011, ,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/10/2019 11:05, ,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PELLICER CREEK,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.008,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/11/2019 13:15, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.43, ,mg N/L,0.16,0.4,,,4/4/2019 10:20,4/12/2019 11:06, ,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,W-S-A-TP,Total-P,0.049, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/12/2019 17:59, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",2.9,I,ug/L,1.2,3.8,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",3.4, ,ug/L,0.9,2.7,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
Pellicer Creek,gtmpcnut2.9,4/3/2019 5:45,SAMPLE,CHLSUITE-W,Phaeophytin-a,1.4,U,ug/L,1.4,4,,,4/4/2019 10:20,4/17/2019 15:49,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-NO2-F,Nitrite-N,0.002,U,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/4/2019 12:32, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-NO3-F,Nitrate-N,0.011, ,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:32,Nitrate-N: The NO2NO3-N component of the Nitrate-N result was confirmed on 04/11/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-PO4-F,O-Phosphate-P,0.016, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:36, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,3,BQ,cfu/100 mL,2,2,,,4/4/2019 10:20,4/5/2019 16:04,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-DOC,Organic Carbon,5.4, ,mg C/L,1,2,,,4/4/2019 10:20,4/6/2019 6:13, ,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-TSS,TSS,17,A,mg/L,3,10,,,4/4/2019 10:20,4/8/2019 17:04, ,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-NH3-F,Ammonia-N,0.025, ,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/9/2019 13:36, ,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.012, ,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/11/2019 11:11,NO2NO3-N: The result was confirmed on 04/11/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-TKN-F,"Kjeldahl Nitrogen, filtered",0.34,I,mg N/L,0.16,0.4,,,4/4/2019 10:20,4/11/2019 13:28, ,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-S-A-TP,Total-P,0.048, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/11/2019 14:10, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,W-TKN,Kjeldahl Nitrogen,0.47, ,mg N/L,0.16,0.4,,,4/4/2019 10:20,4/12/2019 8:48, ,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,CHL-MDFL-W,"Chlorophyll-a, Modified Fluorometric",5.2,J,ug/L,0.12,0.36,,,4/4/2019 10:20,4/15/2019 9:05,See Non-Conformance Report # 7591.,EPA 445.0 (mod),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Corrected",4.2,I,ug/L,1.5,4.7,,,4/4/2019 10:20,4/17/2019 9:14,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,CHLSUITE-W,"Chlorophyll-a, Uncorrected",5, ,ug/L,1.1,3.3,,,4/4/2019 10:20,4/17/2019 9:14,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.1,4/3/2019 11:20,SAMPLE,CHLSUITE-W,Phaeophytin-a,1.6,U,ug/L,1.6,5,,,4/4/2019 10:20,4/17/2019 9:14,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,W-NO2-F,Nitrite-N,0.003,I,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/4/2019 12:33, ,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,W-NO3-F,Nitrate-N,0.004,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:33,Nitrate-N: The NO2NO3-N component of the Nitrate-N result was confirmed on 04/11/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,W-PO4-F,O-Phosphate-P,0.017, ,mg P/L,0.004,0.01,,,4/4/2019 10:20,4/4/2019 12:37, ,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,FCOLI-MF,Fecal Coliforms-Membrane Filter,11,BQ,cfu/100 mL,2,2,,,4/4/2019 10:20,4/5/2019 16:04,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,SM 9222 D,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,W-DOC,Organic Carbon,5.6, ,mg C/L,1,2,,,4/4/2019 10:20,4/6/2019 6:38, ,SM 5310 B-00,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,W-TSS,TSS,15, ,mg/L,3,10,,,4/4/2019 10:20,4/8/2019 17:04, ,SM 2540 D-97,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,W-NH3-F,Ammonia-N,0.024, ,mg N/L,0.002,0.005,,,4/4/2019 10:20,4/9/2019 13:41, ,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
PINE ISLAND,gtmpinut1.2,4/3/2019 11:23,SAMPLE,W-NO2NO3-F,NO2NO3-N,0.008,I,mg N/L,0.004,0.01,,,4/4/2019 10:20,4/11/2019 11:16,NO2NO3-N: The result was confirmed on 04/11/2019.,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,RQ-2019-03-25-03,Shannon Dunnigan,6/24/2019,,
